Price,Close,High,Low,Open,Volume
Ticker,VEU,VEU,VEU,VEU,VEU
Datetime,,,,,
2026-03-19 13:30:00+00:00,73.93000030517578,74.01000213623047,73.83999633789062,73.9800033569336,148801
2026-03-19 13:31:00+00:00,74.0,74.0,73.91999816894531,73.94499969482422,68543
2026-03-19 13:32:00+00:00,73.9800033569336,74.05999755859375,73.9800033569336,74.01000213623047,21719
2026-03-19 13:33:00+00:00,73.9800033569336,74.0199966430664,73.94000244140625,73.95999908447266,15003
2026-03-19 13:34:00+00:00,73.98999786376953,74.02999877929688,73.94999694824219,73.98999786376953,8442
2026-03-19 13:35:00+00:00,73.96499633789062,74.0199966430664,73.93499755859375,74.0199966430664,24418
2026-03-19 13:36:00+00:00,73.99340057373047,73.99340057373047,73.9301986694336,73.94999694824219,11048
2026-03-19 13:37:00+00:00,74.04499816894531,74.04499816894531,73.97000122070312,74.0199966430664,8922
2026-03-19 13:38:00+00:00,74.07009887695312,74.12999725341797,74.05000305175781,74.06999969482422,9972
2026-03-19 13:39:00+00:00,74.05999755859375,74.1050033569336,74.02999877929688,74.06999969482422,12219
2026-03-19 13:40:00+00:00,74.02999877929688,74.12999725341797,74.01499938964844,74.0199966430664,24532
2026-03-19 13:41:00+00:00,74.1449966430664,74.16000366210938,74.03500366210938,74.03500366210938,62842
2026-03-19 13:42:00+00:00,74.05999755859375,74.1449966430664,74.05999755859375,74.13999938964844,25426
2026-03-19 13:43:00+00:00,74.08000183105469,74.08000183105469,74.03199768066406,74.04499816894531,16352
2026-03-19 13:44:00+00:00,74.12999725341797,74.13999938964844,74.08499908447266,74.08999633789062,12761
2026-03-19 13:45:00+00:00,74.07499694824219,74.125,74.04499816894531,74.0999984741211,24318
2026-03-19 13:46:00+00:00,74.02999877929688,74.11000061035156,74.02999877929688,74.08999633789062,6236
2026-03-19 13:47:00+00:00,74.05999755859375,74.08999633789062,74.0199966430664,74.0199966430664,7500
2026-03-19 13:48:00+00:00,74.1050033569336,74.11160278320312,74.05999755859375,74.06500244140625,7513
2026-03-19 13:49:00+00:00,74.2249984741211,74.2249984741211,74.11000061035156,74.11000061035156,43432
2026-03-19 13:50:00+00:00,74.375,74.375,74.21499633789062,74.21499633789062,61315
2026-03-19 13:51:00+00:00,74.37000274658203,74.38999938964844,74.3499984741211,74.38500213623047,8387
2026-03-19 13:52:00+00:00,74.3499984741211,74.37999725341797,74.30000305175781,74.36000061035156,6464
2026-03-19 13:53:00+00:00,74.38500213623047,74.41500091552734,74.33499908447266,74.33999633789062,13067
2026-03-19 13:54:00+00:00,74.54000091552734,74.54000091552734,74.3949966430664,74.40499877929688,13116
2026-03-19 13:55:00+00:00,74.45999908447266,74.5199966430664,74.45999908447266,74.5199966430664,6504
2026-03-19 13:56:00+00:00,74.52999877929688,74.52999877929688,74.44999694824219,74.44999694824219,7720
2026-03-19 13:57:00+00:00,74.50499725341797,74.5250015258789,74.48999786376953,74.5,17643
2026-03-19 13:58:00+00:00,74.5199966430664,74.5199966430664,74.48500061035156,74.5,9117
2026-03-19 13:59:00+00:00,74.55999755859375,74.55999755859375,74.49500274658203,74.5199966430664,8145
2026-03-19 14:00:00+00:00,74.6500015258789,74.6500015258789,74.55000305175781,74.56999969482422,16052
2026-03-19 14:01:00+00:00,74.5999984741211,74.6500015258789,74.58999633789062,74.6500015258789,7039
2026-03-19 14:02:00+00:00,74.6500015258789,74.66500091552734,74.58000183105469,74.58000183105469,5786
2026-03-19 14:03:00+00:00,74.66999816894531,74.69499969482422,74.62999725341797,74.6449966430664,7880
2026-03-19 14:04:00+00:00,74.55999755859375,74.66999816894531,74.55999755859375,74.66999816894531,8903
2026-03-19 14:05:00+00:00,74.6500015258789,74.67500305175781,74.55000305175781,74.56500244140625,11525
2026-03-19 14:06:00+00:00,74.62999725341797,74.69000244140625,74.61000061035156,74.6500015258789,12419
2026-03-19 14:07:00+00:00,74.62000274658203,74.70999908447266,74.62000274658203,74.6500015258789,23017
2026-03-19 14:08:00+00:00,74.625,74.66999816894531,74.61630249023438,74.65499877929688,10844
2026-03-19 14:09:00+00:00,74.625,74.6449966430664,74.58000183105469,74.625,18271
2026-03-19 14:10:00+00:00,74.63500213623047,74.63999938964844,74.56999969482422,74.62000274658203,19709
2026-03-19 14:11:00+00:00,74.76499938964844,74.7750015258789,74.66000366210938,74.66000366210938,17607
2026-03-19 14:12:00+00:00,74.70999908447266,74.74500274658203,74.70999908447266,74.74500274658203,6363
2026-03-19 14:13:00+00:00,74.63999938964844,74.69999694824219,74.63500213623047,74.69999694824219,6086
2026-03-19 14:14:00+00:00,74.61000061035156,74.6449966430664,74.58499908447266,74.63999938964844,6893
2026-03-19 14:15:00+00:00,74.52999877929688,74.62999725341797,74.5199966430664,74.5999984741211,10566
2026-03-19 14:16:00+00:00,74.52999877929688,74.6050033569336,74.51499938964844,74.55000305175781,5569
2026-03-19 14:17:00+00:00,74.54000091552734,74.55500030517578,74.52999877929688,74.54000091552734,6290
2026-03-19 14:18:00+00:00,74.4800033569336,74.55999755859375,74.47000122070312,74.52999877929688,7608
2026-03-19 14:19:00+00:00,74.48999786376953,74.5,74.43000030517578,74.4800033569336,13062
2026-03-19 14:20:00+00:00,74.54499816894531,74.56500244140625,74.4800033569336,74.48500061035156,39476
2026-03-19 14:21:00+00:00,74.43000030517578,74.55999755859375,74.43000030517578,74.54499816894531,13162
2026-03-19 14:22:00+00:00,74.41999816894531,74.48999786376953,74.41999816894531,74.43499755859375,23977
2026-03-19 14:23:00+00:00,74.4000015258789,74.43000030517578,74.38500213623047,74.42500305175781,45451
2026-03-19 14:24:00+00:00,74.41999816894531,74.42500305175781,74.37999725341797,74.41999816894531,11818
2026-03-19 14:25:00+00:00,74.3949966430664,74.45500183105469,74.3949966430664,74.41999816894531,64595
2026-03-19 14:26:00+00:00,74.36000061035156,74.42500305175781,74.36000061035156,74.3949966430664,45521
2026-03-19 14:27:00+00:00,74.30000305175781,74.36499786376953,74.30000305175781,74.36499786376953,24382
2026-03-19 14:28:00+00:00,74.29499816894531,74.32499694824219,74.2750015258789,74.29499816894531,37421
2026-03-19 14:29:00+00:00,74.33499908447266,74.3550033569336,74.29000091552734,74.29499816894531,36162
2026-03-19 14:30:00+00:00,74.33499908447266,74.375,74.30999755859375,74.33000183105469,227694
2026-03-19 14:31:00+00:00,74.42500305175781,74.42500305175781,74.31999969482422,74.33499908447266,76100
2026-03-19 14:32:00+00:00,74.4749984741211,74.51499938964844,74.41999816894531,74.42500305175781,80697
2026-03-19 14:33:00+00:00,74.51000213623047,74.52999877929688,74.45999908447266,74.4749984741211,39868
2026-03-19 14:34:00+00:00,74.58499908447266,74.58999633789062,74.51499938964844,74.52999877929688,59477
